"","V1","V2"
"547",38.6948281679682,-11.0733052003425
"548",39.5261506449012,-10.3192497391479
"549",-76.5332782369879,-9.64198747664541
"550",-75.7307384773865,-9.85515044744251
"551",-75.2003487230761,-9.19992961312236
"552",-74.3150911935259,-9.20595627815611
"553",-72.8284673559833,-9.52621088294403
"554",-71.9274458197702,-9.56197736402349
"555",-70.5355023096536,-10.0602927965531
"556",-69.7702430634308,-10.1462856156678
"557",-69.3698450056556,-9.8145373439001
"558",-68.4933610389684,-9.63504158917011
"559",-43.8121379590797,-9.33430703069714
"560",-42.5319490297488,-10.16665618742
"561",-41.638346372146,-10.0071607805234
"562",-40.9102425384318,-9.57614878606956
"563",-39.7795222231435,-9.28305522456393
"564",-39.2588565643589,-9.81208640322174
"565",-38.0446663152927,-9.75782944648505
"566",-36.9084129867765,-9.19929625891906
"567",-36.3556303771469,-9.31786674889899
"568",31.20866860382,-10.0667828953133
"569",31.8792655127461,-9.9712661702774
"570",32.6455283386767,-9.54124004759473
"571",33.8065482067773,-9.72760263305132
"572",35.4091979458489,-9.8107062344937
"573",36.340383316125,-9.33395493457381
"574",37.322423854702,-9.35520886573054
"575",38.2215482173543,-9.7432688204463
"576",39.3337056088233,-10.1798426105255
"577",-76.4396609936013,-8.55470652663486
"578",-75.4520360240206,-8.94231261499743
"579",-74.6976632503752,-9.10615617823163
"580",-73.6738189234642,-8.76430420074792
"581",-73.2833843290178,-8.5648639906404
"582",-71.7742244138005,-9.12377595457857
"583",-70.99072940842,-8.29255066790394
"584",-70.1688539883073,-8.55782342873571
"585",-69.0189877299544,-9.11332864249477
"586",-43.4315623495529,-9.07086091771999
"587",-42.835965083654,-8.36291428625439
"588",-41.9890351557411,-9.14249897025508
"589",-40.6465648517586,-9.14063935641323
"590",-39.9042805370537,-8.81976553178574
"591",-39.30896348732,-8.80025637141639
"592",-37.760988688784,-8.79889736798196
"593",-37.0748595991171,-8.70174821449358
"594",-36.2028845150553,-8.8658862530424
"595",-35.3663352679199,-9.0203351941634
"596",31.3677355967298,-9.06610605762469
"597",31.906992300192,-8.26291253676446
"598",33.1475170238999,-8.9500223538672
"599",34.3091351807177,-8.24175684189024
"600",35.0084713570819,-8.34692157189621
"601",36.3037350012776,-8.98670454017552
"602",36.5400952515328,-9.03793197643796
"603",-76.6165485506515,-7.56415435847875
"604",-75.6352986267902,-7.35620537935001
"605",-75.2655067614126,-7.67397476246735
"606",-73.8107137611119,-8.19468167294623
"607",-72.0463771619436,-7.99224284302519
"608",-70.5332209997821,-7.69226769592863
"609",-70.0583475293316,-8.1080783095622
"610",-68.9972314190165,-7.90927545192106
"611",-42.578919063226,-7.44289598921124
"612",-41.5670961583289,-8.06470229847334
"613",-40.9896227141881,-7.22065091097091
"614",-39.9329896815847,-7.8405995927826
"615",-39.0360892904898,-8.07397302778316
"616",-38.0780719557065,-8.04309119360834
"617",-36.6868784375133,-7.560522654905
"618",-35.9018215029951,-8.12579799204047
"619",-35.0025835410615,-7.25282822502813
"620",35.1027074550279,-7.64524488156472
"621",-76.503147639199,-6.71166827150805
"622",-76.0046919275174,-6.59792922006462
"623",-74.4814087219611,-6.27900890083095
"624",-73.4775171855051,-6.89345883388557
"625",-72.9729882326511,-6.43738755888696
"626",-72.4141600173693,-7.03127438546566
"627",-70.564764125632,-6.31898792123165
"628",-70.3474388569276,-6.9186454539813
"629",-68.9023845763941,-6.25390937573497
"630",-68.5514632935636,-6.41877511975405
"631",-40.6386643164537,-6.27588104769504
"632",-39.6535908316389,-6.2849996789443
"633",-38.6412477847365,-6.92817695964931
"634",-38.1783895976653,-7.05706131987781
"635",-36.514846167348,-7.17870058036477
"636",-35.8960579805771,-7.1078097765378
"637",33.6119152550435,-6.46177778163834
"638",-76.0351755571626,-5.53790089339824
"639",-74.5093111144483,-6.16919027826012
"640",-73.4357967093499,-6.16847412116305
"641",-72.472987516844,-6.22949914566835
"642",-71.7238227269816,-6.0229067806853
"643",-71.2725531744699,-5.4206947133647
"644",-69.9457656304335,-5.36997421687982
"645",-69.5158882012435,-5.85911416313848
"646",-40.7658187692818,-5.6525635859009
"647",-39.8425621844867,-5.96520871080561
"648",-39.2828580803479,-6.07004806309988
"649",-37.624877622197,-5.57830203631613
"650",29.8311322075191,-5.70217825838867
"651",30.6597389440421,-6.22464672918608
"652",32.3901288880742,-5.57299192423243
"653",32.5928865751317,-5.33658705455688
"654",34.3118680483831,-5.63097026982069
"655",35.4083077215075,-6.08043794435063
"656",35.6631066367499,-5.85885733858506
"657",37.1092412535928,-5.5279537348719
"658",37.6583207316163,-5.3387378380127
"659",104.927890340749,-5.66858079085288
"660",-75.7077722375685,-5.22450220028541
"661",-75.1599204903527,-4.44985895500224
"662",-74.2945698574605,-4.36062208261338
"663",-72.5293516882821,-4.29607882327088
"664",-72.4164866405796,-5.05756243935168
"665",-71.4557514544024,-4.38075808608518
"666",-70.1135967265257,-5.0659145892569
"667",30.4978584527651,-4.3548817715672
"668",31.1821906316542,-5.02397427039179
"669",32.2104538851088,-4.5274438896441
"670",33.1807695404229,-4.48712776862532
"671",34.3598045985273,-4.42587193445744
"672",35.2785238158913,-4.34911181936899
"673",36.1225195565478,-5.08426284197517
"674",37.2038818530337,-5.18589368211741
"675",38.2021672611694,-4.98574747914315
"676",38.6184113065599,-4.48900669915371
"677",103.545334798931,-4.29058378306191
"678",103.890997536736,-4.60796957664125
"679",104.818419971446,-4.67632444528591
"680",-79.518311778783,-3.83827283905514
"681",-78.7769646249127,-4.03844474751721
"682",-72.4758388063726,-4.24752286199691
"683",-72.3509077020663,-3.79940875017041
"684",-71.4328873004999,-4.17970723028511
