"","X","pre_average_NTL","pre_average_LTDR","pre_max_LTDR","pre_min_temp","pre_max_temp","pre_average_temp","pre_max_precip","pre_min_precip","pre_average_precip","post_implementation_time","year","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","treatment","latitude","longitude","total_disbursements","MultiFocal","cover_outcome","udel_precip_v4_01_yearly_max.2002.mean","udel_precip_v4_01_yearly_min.2002.mean","udel_precip_v4_01_yearly_mean.2002.mean","udel_air_temp_v4_01_yearly_max.2002.mean","udel_air_temp_v4_01_yearly_min.2002.mean","udel_air_temp_v4_01_yearly_mean.2002.mean","v4composites_calibrated.2002.mean","ltdr_yearly_ndvi_mean.2002.mean","preFrag_avg","mean_patch_size2014","pred_trt"
"328",208,0.509214910388368,2363.51551555793,5886.19537984897,24.2057471264368,31.3609195402299,27.4041187739464,276.473563218391,0.0517241379310345,88.8241379310345,4,2010,1953.14636230469,2837.39990234375,415.64772846,1.17483568192,107.431781046,95.6198425292969,0,6.79675486705,1,11.3176177495701,-5.66654,8487007.54401,0,0.3,201.266666666667,0.2,68.4638888888889,31.7333333333333,25.4,27.9361111111111,0.647921760391,2565.0715332,0,0,-57708.7539117459
"329",239,0.342187235034667,2205.6570303775,5825.26702008857,21.8348214285714,24.2508928571429,22.9723214285714,199.963392857143,16.0580357142857,88.0297619047619,5,2009,2379.65063476562,5033.67138671875,1180.21481718,1.17601084709,62.2242951907,130.630615234375,0,6.71391997233,1,-1.50000852827455,33.8,7408191.343,1,0.0201442427256901,220.65,0,97.4333333333333,24.525,22.375,23.0645833333333,0.392694063927,2381.78149414,64920.73,64955,-57708.7539117459
"330",243,1.463304958304,2016.9774082725,5206.81246512286,21.8080357142857,24.3741071428571,23.1284226190476,204.558928571429,1.33571428571429,82.1056547619048,5,2009,2151.03955078125,4205.93603515625,1174.55376116,1.14122498035,62.1094527363,165.419296264648,0,4.70276760617,1,-2.51668433235944,32.9,7408191.343,1,0.0296458416235575,275.075,0,107.608333333333,24.7,22.625,23.5416666666667,1.53590701536,2258.31323242,44074.01,42557.1,-57708.7539117459
"331",242,0.0756617817732611,2691.63873726929,6594.70638602214,20.6491071428571,23.4053571428571,21.852380952381,246.789285714286,35.8526785714286,120.694717261905,5,2009,2071.07202148438,1399.55749511719,1246.88744681,1.58458888531,192.087390762,278.054412841797,0,15.287016195,1,-0.527312995626278,34.45714,7408191.343,1,0.00566937314715145,279.275,20.35,122.264583333333,23.95,20.7,21.83125,0.0453410981697,3039.00805664,55588.67,55412.7,-57708.7539117459
"332",238,1.101552784356,3142.219682965,7669.25129045786,21.0410714285714,23.85,22.3469494047619,225.033035714286,30.7598214285714,111.008630952381,5,2009,2107.59497070312,4880.75390625,1170.36166365,1.8501765728,68.2710668327,315.575256347656,0,32.4843452292,1,0.4390224939679,33.20317,7408191.343,1,0.0402677885826158,228.775,18.55,111.935416666667,24.7,21.625,22.9354166666667,1.15647107782,3187.27905273,276703.4,273235,-57708.7539117459
"333",236,1.49438196484111,2470.17582048679,6330.71170479893,20.5928571428571,23.6571428571429,21.9331845238095,281.566071428571,36.1535714285714,136.909821428571,5,2009,2113.75805664062,1833.04943847656,1299.48303372,1.66606605053,81.0469464063,610.193054199219,0,15.9383020771,1,-0.102210580587589,34.76171,7408191.343,1,0.0204490072400658,289.85,47.85,143.645833333333,24.1,20.4,21.9666666666667,1.23054515189,2983.96826172,142463.2,133372,-57708.7539117459
"334",235,0.3508349188115,2075.48011561857,5521.14501953071,20.4654761904762,22.4428571428571,21.437003968254,321.408333333333,22.325,143.165079365079,5,2009,2039.34350585938,5593.3447265625,1170.70875027,1.52117061615,67.6367414796,89.6960830688477,0,12.7574214614,1,-1.33167756976393,31.81222,7408191.343,1,0.00456560740725466,344.066666666667,11.2333333333333,155.725,23.0666666666667,21.1,21.7333333333333,0.399582463466,2147.10180664,106419.4,105428,-57708.7539117459
"335",268,12.2820999659421,1596.13503502172,4522.28225181931,-0.121551724137931,25.9568965517241,12.8823994252874,102.606896551724,0.0991379310344828,34.6934626436782,4,2010,2491.64331054688,4012.0244140625,1562.92173682,4.94129133224,122.655697956,177.020431518555,1,0.00278275845722,1,34.3144957126747,47.065,4526404.02347,1,0,107.05,0,33.8895833333333,25.175,0.925,13.1416666666667,11.9009695291,1725.64758301,0,0,-57708.7539117459
"336",8,7.57102129029636,2036.29612513952,5668.99045526476,-16.5293650793651,21.2531746031746,3.04444444444444,75.1619047619048,5.69603174603175,28.6931878306878,12,2002,1983.65173339844,2982.953125,174.389925735,0.226981282234,113.388169586,103.074089050293,0,0.828269421083,1,53.2155645069397,63.62463,2117935.57017,0,0.0499272733645269,57.6333333333333,11.7666666666667,33.1055555555556,20.4666666666667,-19.8166666666667,4.06527777777778,6.12063732929,2248.65307617,52442.3666666667,50347.1,-57708.7539117459
"337",84,2.99318037389695,1282.82047245483,2220.37133368207,9.6051724137931,28.7413793103448,19.8463362068966,48.8525862068966,0,14.6071120689655,4,2010,2900.62353515625,3794.4736328125,936.352941176,4.06693267822,284.437341082,21.2900199890137,0,1.8307560921e-05,1,30.3300756568483,35.44144,6752933.78039,1,NA,43.725,0,14.5520833333333,29.225,8.95,20.19375,2.74918801877,1194.6138916,0,0,-57708.7539117459
"338",92,15.2424403687176,2107.57639340963,5012.13296621852,-0.267592592592593,26.2712962962963,13.3677469135802,91.7407407407407,0.250925925925926,33.2614197530864,6,2008,2235.634765625,2410.4892578125,756.484280881,1.17842876911,77.090585571,466.217132568359,0,0.634777921126,1,39.7002166080162,67.03147,3072511.26587,0,0.00373851008368775,138.525,0.15,47.3854166666667,25.725,-1.45,13.85625,15.3728594507,2371.18041992,46697.1333333333,46537.8,-57708.7539117459
"339",93,0.0513141426783437,1925.49336712269,6245.60635141269,-11.9384615384615,16.1298076923077,2.99286858974359,85.8471153846154,9.76538461538462,39.4625801282051,7,2007,2605.68041992188,6501.68798828125,2714.7459761,11.6217327118,550.6709335,9.48399925231934,0,2.1184335171,1,42.0670131942963,73.4858600000001,1021725.10217,0,0.000179013634871856,94.35,9.65,39.9166666666667,16.625,-12.35,3.47708333333333,0.0869837296621,2392.26611328,62791.7875,62724.1,-57708.7539117459
"340",141,0.05007243329128,1056.57084147137,3965.73478190083,-7.89791666666667,16.4083333333333,4.16032986111111,122.038541666667,4.846875,51.9247395833333,9,2005,2028.10046386719,11078.0908203125,3016.2828662,19.1726512909,749.020642202,66.7438659667969,2,0.58153352092,1,39.0004365399342,68.5,NA,0,0.00267017813380153,138.85,4.6,64.1875,16.1,-8.825,4.56041666666667,0.0526660124305,1173.67553711,21688.2333333333,21652.9,-57708.7539117459
"341",98,0.395008654977244,1834.99683459138,6248.1541621769,25.6724137931034,28.9827586206897,27.3146551724138,390.201724137931,2.88448275862069,147.229597701149,4,2010,2327.54370117188,37077.265625,1.67107472712,0.120132640004,205.659819228,199.228591918945,2,9.45575333306,1,9.59775660966054,105.09281,4504572.50629,1,0.0315840646698296,431.8,0,149.616666666667,29.9,26.15,27.8916666666667,0.545678000819,2166.26391602,156360.727272727,156542,-57708.7539117459
"342",149,0.0360016062254989,2405.43822370214,7104.05317034107,24.8,28.6357142857143,26.733630952381,330.821428571429,61.5964285714286,154.793452380952,5,2009,2533.59301757812,1700.56848144531,537.263563218,9.35762691498,173.888738128,222.674453735352,0,43.3288255934,1,18.3715100221337,-74.02028,3636748.86231,1,0.020008812043875,362.3,49.1,148.433333333333,29.4,25.5,27.3,0.0827067669173,2629.59130859,740406.5,723212,98662106.503639
"343",102,0.00336737148230263,3059.09949993241,7574.95137392379,25.6586206896552,27.5091954022989,26.6202107279693,447.670114942529,95.0045977011494,249.89367816092,4,2010,1564.20239257812,56593.22265625,51.302827381,1.35515391827,1393.67164799,9.52358531951904,0,63.9221916476,1,0.8623949001297,112.18689,4504572.50629,1,0.0600160383722604,608.4,92.7333333333333,297.536111111111,27.9,26,26.8666666666667,0,3265.37792969,1006866.54545455,705618,222546.721641834
"344",416,0.188919712793656,2213.09438382654,5265.35958158,-17.0053846153846,21.1107692307692,3.1450641025641,61.3976923076923,6.07461538461538,23.9446153846154,7,2007,2344.38403320312,3487.66479492188,159.484678924,0.185950040817,367.548167539,4.14046478271484,0,8.71699355956,1,51.8344149224177,78.83333,5377500.53775,0,0.0287397319161794,108.46,10.44,30.3033333333333,19.26,-17.18,4.85333333333333,0.0704960835509,2183.49731445,69992.2875,69246.9,-57708.7539117459
"345",120,0,837.709449181231,1994.20967454231,0.968269230769231,32.7144230769231,17.0083333333333,32.3490384615385,0.00673076923076923,7.75400641025641,7,2007,1847.400390625,9536.1416015625,121.121037704,0.182055473328,501.950196592,8.15752506256104,0,0,1,39.0004365399342,60,1048612.60486,0,NA,38.7,0,11.96875,32.5,-1.8,17.4541666666667,0,830.372131348,0,0,-57708.7539117459
"346",148,0,837.709449181231,1994.20967454231,0.968269230769231,32.7144230769231,17.0083333333333,32.3490384615385,0.00673076923076923,7.75400641025641,7,2007,1847.400390625,9536.1416015625,121.121037704,0.182055473328,501.950196592,8.15752506256104,0,0,1,39.0004365399342,60,NA,0,NA,38.7,0,11.96875,32.5,-1.8,17.4541666666667,0,830.372131348,0,0,-57708.7539117459
"347",134,0.243728477368856,1299.01999773286,5059.45091901536,NA,NA,NA,NA,NA,NA,5,2009,6967.80078125,515626.125,118.823584906,3.11802721024,62.7242798354,470.271911621094,0,23.6017242467,1,6.0000345854942,121,6721346.1742,1,0.0102803296819336,NA,NA,NA,NA,NA,NA,0.229244114002,1383.56542969,11047690,11171800,222546.721641834
"348",136,0.0673624754420187,906.083824744308,3845.21461839,NA,NA,NA,NA,NA,NA,7,2007,15769005,420.343048095703,59.019682059,0.891256213188,3603.77477477,7.49442768096924,0,0,1,-19.0334556560724,-169.86667,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0730844793713,958.04901123,0,0,98662106.503639
"349",319,0.514368670126353,619.647257487,2446.97544126222,21.737037037037,26.637037037037,24.1632716049383,472.807407407407,46.3592592592593,196.503395061728,6,2008,15198538,672.44384765625,113.66091954,5.92621898651,2054.24418605,185.625595092773,0,0,1,-21.248565713539,-159.78516,NA,0,NA,353.5,73.5,164.566666666667,27.4,22,24.6666666666667,0.51418577536,595.142578125,0,0,98662106.503639
"350",380,35.7662407046667,1743.73651123,3959.91692243321,10.6678571428571,26.6178571428571,19.2888888888889,180.09880952381,0,45.556746031746,5,2009,2696.67797851562,1421.02319335938,514.508719346,4.3902964592,46.6360085227,540.074951171875,0,1.01188899998,1,31.9218515202158,35.20329,1058313.049,1,0.00732137911935752,220.766666666667,0,54.0472222222222,27.5333333333333,10.1,20.0277777777778,35.3627940128,1868.47741699,60067.75,59574.2,-57708.7539117459
"351",382,0.512328885434167,620.72050476075,2443.53860909643,21.7464285714286,26.675,24.1764880952381,465.360714285714,46.9678571428571,194.466666666667,5,2009,15198538,672.44384765625,113.66091954,5.92621898651,2054.24418605,185.625595092773,0,0,1,-21.248565713539,-159.78516,1058313.049,1,NA,353.5,73.5,164.566666666667,27.4,22,24.6666666666667,0.51418577536,595.142578125,0,0,98662106.503639
"352",381,0.0644476593981944,906.627726963357,3836.30156598821,NA,NA,NA,NA,NA,NA,5,2009,15769005,420.343048095703,59.019682059,0.891256213188,3603.77477477,7.49442768096924,0,0,1,-19.0334556560724,-169.86667,1058313.049,1,NA,NA,NA,NA,NA,NA,NA,0.0730844793713,958.04901123,0,0,98662106.503639
"353",435,0.07030779305826,906.52447265596,3857.2613867192,NA,NA,NA,NA,NA,NA,8,2006,15769005,420.343048095703,59.019682059,0.891256213188,3603.77477477,7.49442768096924,0,0,1,-19.0334556560724,-169.86667,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0730844793713,958.04901123,0,0,98662106.503639
"354",432,0.523798419484333,620.19066650392,2469.2311523444,21.668,26.616,24.1053333333333,469.42,46.192,195.663333333333,8,2006,15198538,672.44384765625,113.66091954,5.92621898651,2054.24418605,185.625595092773,0,0,1,-21.248565713539,-159.78516,NA,0,NA,353.5,73.5,164.566666666667,27.4,22,24.6666666666667,0.51418577536,595.142578125,0,0,98662106.503639
"355",444,0.531077162246923,622.524865191957,2477.00150730348,21.595652173913,26.5565217391304,24.0449275362319,482.673913043478,46.4086956521739,198.597101449275,10,2004,15198538,672.44384765625,113.66091954,5.92621898651,2054.24418605,185.625595092773,0,0,1,-21.248565713539,-159.78516,35400390.625,0,NA,353.5,73.5,164.566666666667,27.4,22,24.6666666666667,0.51418577536,595.142578125,0,0,98662106.503639
"356",445,0.0725706513525462,905.40234905713,3841.10476817304,NA,NA,NA,NA,NA,NA,10,2004,15769005,420.343048095703,59.019682059,0.891256213188,3603.77477477,7.49442768096924,0,0,1,-19.0334556560724,-169.86667,35400390.625,0,NA,NA,NA,NA,NA,NA,NA,0.0730844793713,958.04901123,0,0,98662106.503639
"357",138,0.457838914174312,1452.077955979,5210.14540452154,-6.43846153846154,18.7307692307692,6.42299679487179,112.526923076923,4.25288461538462,47.7418269230769,7,2007,2303.13525390625,8478.5546875,2884.89048489,18.6490001678,707.336263021,18.958215713501,0,0.532008300407,1,39.2353531579139,70.3599799999999,3226500.32265,0,0.000908505886361055,110.925,4.825,56.2083333333333,19.1,-5.675,7.14166666666667,0.546163849155,1607.41687012,26753.7,26913.8,-57708.7539117459
"358",139,0.208231409001787,1707.86482356154,5847.89256873538,-6.05961538461538,19.4163461538462,6.94198717948718,119.366346153846,4.67980769230769,53.7286057692308,7,2007,1974.44592285156,5188.5771484375,2740.76404027,17.1043376923,626.76303781,15.2624683380127,1,0.322367954886,1,39.1016793776663,70.91327,3226500.32265,0,0.000402187902187902,104.4,3.3,57.8583333333333,19.55,-5.075,7.32291666666667,0.324853228963,1989.56530762,15150,15150,-57708.7539117459
"359",146,2.88244592346063,1755.85982572154,4730.73151104231,2.01923076923077,28.9605769230769,15.8124198717949,70.5836538461539,0.0182692307692308,21.6538461538462,7,2007,2385.61010742188,3683.13012695312,383.548376098,0.672074615955,156.27476573,100.154815673828,0,0.970967826694,1,37.3337227795744,68.6666699999999,1048612.60486,0,0.0143982730706962,71.675,0,27.11875,28.45,0.575,16.48125,2.8006655574,1781.98986816,89617.825,87782.6,-57708.7539117459
"360",259,0.00522424665147222,3490.79120745,7470.56978934179,21.33125,24.1205357142857,22.5947172619048,248.866071428571,17.7589285714286,128.042633928571,5,2009,2420.30029296875,8549.005859375,1686.01089255,9.07654857635,575.235561056,70.4305419921875,0,39.1457908816,1,7.00004056461724,37,9207323.5263,1,0.00554458891408497,187.1,19.575,109.927083333333,23.825,22.275,22.9958333333333,0,3773.49780273,944350.7,936137,-57708.7539117459
"361",257,0.0958595228028111,1784.51363699821,4513.36121477393,18.0142857142857,23.1839285714286,20.3506696428571,218.924107142857,0.449107142857143,51.8407738095238,5,2009,2369.5703125,633.676330566406,1756.80708661,5.75532007217,208.634771987,72.4484176635742,0,0.431634163379,1,13.5000826456838,39,9207323.5263,1,0,207.825,0.325,48.20625,23.775,18.075,20.8604166666667,0.0800646987465,2045.03857422,0,0,-57708.7539117459
"362",335,2.1648596291892,1819.01288655533,5183.92618001367,8.50055555555556,28.0083333333333,17.6381481481481,100.342222222222,4.34555555555556,39.852037037037,3,2011,2378.08666992188,3502.0380859375,428.907085388,2.6537129879,165.142226748,58.5001831054688,0,2.59147648844,1,36.2503670616085,9.5,4933399.11199,1,0.0401214302818697,86.1,11.2333333333333,35.9944444444444,27.6833333333333,8.3,18.2722222222222,2.20699015948,1502.29199219,62281.0333333333,62053.4,-57708.7539117459
"363",152,1.97719530050072,1625.78435407357,4608.813319615,19.05625,25.9348214285714,22.657068452381,130.26875,7.74821428571429,43.9672619047619,5,2009,2112.96899414062,404.480010986328,1743.30946029,6.93960666656,179.231570513,185.931228637695,0,0.649416599781,1,15.5092372778131,38.87825,1926129.74918,0,0,120.025,15.9,45.975,26.725,19.325,23.7395833333333,1.93386773547,1817.12597656,0,0,-57708.7539117459
"364",191,1.59040317328707,2289.57288106333,6777.42388915958,24.6208333333333,28.1104166666667,26.4105902777778,246.464583333333,18.2895833333333,119.51875,9,2005,2125.03002929688,2525.69262695312,302.272275658,3.08087801933,120.152227723,182.186599731445,0,37.7051106303,1,6.30825641852336,-0.22807,NA,0,0.0342824082754335,238.5,28.65,128.4875,28.05,24.2,26.5166666666667,1.61873186904,2507.83496094,3181198.33333333,3131950,-57708.7539117459
"365",199,0.205585643240158,1826.98837385448,4579.79142813931,23.7224137931034,33.8775862068966,28.8670977011494,195.029310344828,0,43.2652298850575,4,2010,1873.220703125,2334.63647460938,280.171039042,0.108563147485,86.1896831844,55.9906692504883,0,1.05384733964,1,14.2500879947719,-5.98333,8487007.54401,0,0,159.25,0,37.0416666666667,34.3,24.95,29.3666666666667,0.254933548127,1910.09619141,0,0,-57708.7539117459
"366",214,0,1093.664348144,1706.75225586,16.06,31.578,25.21775,41.769,0,6.98258333333333,8,2006,2320.208984375,20679.33203125,1006.60028421,2.20463728905,2296.09658188,0.882646799087524,3,7.45488675282e-07,1,18.0001169271523,9,4633383.52832,0,NA,43.625,0,7.12291666666667,31.95,15.85,25.8854166666667,0,1109.89099121,0,0,-57708.7539117459
"367",365,2.65904260882619,2582.71853736161,7405.31464213677,24.6532258064516,27.5951612903226,25.9012096774194,414.964516129032,17.4709677419355,191.319489247312,2,2012,2889.01098632812,1535.22399902344,469.328838716,4.51656484604,396.642010625,25.1818408966064,0,66.1387462234,1,10.8300645430418,-85.32388,4439882.89925,1,0.00251282232885363,355.75,17.55,165.729166666667,28.1,25.6,26.4208333333333,2.94936708861,2784.37548828,5209847.69230769,5199740,98662106.503639
"368",100,0.0383806904002637,2031.16892426552,6472.26618062931,26.1275862068966,27.651724137931,26.8646551724138,289.61724137931,74.7206896551724,174.750862068966,4,2010,2703.32763671875,136708.875,13.7927295132,0.24283657968,595.125060357,46.9936752319336,1,62.4939619529,1,-1.26058716512185,104.27811,4504572.50629,1,0.0273305029933986,219.2,60.1,141.316666666667,27.9,26.4,27.0333333333333,0.0199584199584,2179.03344727,12582163.6363636,9633040,-5211300.8707268
"369",97,0.0276187185556142,2366.59235250552,7286.89695581897,25.7563218390805,27.3931034482759,26.5483716475096,553.586206896552,110.450574712644,290.028639846743,4,2010,2953.908203125,338835.65625,17.3865935919,0.311776787043,748.501655629,25.1079177856445,0,64.3169386292,1,1.54614879110681,111.1322,4504572.50629,1,0.0895046566826913,847.866666666667,112.633333333333,318.188888888889,27.6,26,26.7388888888889,0.0402489626556,2484.76098633,28938647.2727273,7752230,-10559981.1464021
"370",221,0.97431197268025,1236.22401310842,3059.16843825154,22.7230769230769,29.3788461538462,26.3879807692308,124.440384615385,0,22.2602564102564,7,2007,2555.57983398438,989.035461425781,12.1614377094,0.190231472254,107.976632714,135.731369018555,0,0.0749521187387,1,15.9203303971474,-16.46207,3914820.39148,0,NA,93.55,0,24.8333333333333,29.45,23.55,26.4541666666667,1.03615910004,1375.8269043,0,0,-57708.7539117459
"371",220,0.0127898698128531,1131.93418532185,3334.33211576038,24.1038461538462,28.7653846153846,26.9439102564103,265.107692307692,0,61.1253205128205,7,2007,6093.28564453125,5264.26025390625,4.0726774083,0.128714025021,330.122147651,65.8780822753906,1,2.46447306509,1,13.8206049160653,-16.7544,3914820.39148,0,0.00251341111152793,206.1,0,63.1,28.9,24.9,27.2,0.0122050447518,1364.34863281,16128,16128,-57708.7539117459
"372",368,1.86910321882595,1440.91762616613,5220.77193327903,22.2064516129032,24.6225806451613,23.3010752688172,456.703225806452,19.3290322580645,197.960483870968,2,2012,52448.0234375,738.406799316406,251.304170662,6.08472919464,280.963517306,33.2898559570312,0,31.7661320337,1,9.60651666524531,-84.59781,4439882.89925,1,0.00959052533336194,293.7,28.7,138.075,25.1,23.3,24.1416666666667,1.96141215107,1600.88964844,3697982.30769231,3083150,98662106.503639
"373",366,0.712542721488181,2402.20090804548,6881.22742880548,24.9301075268817,28.0118279569892,26.2494623655914,401.963440860215,13.2301075268817,175.402777777778,2,2012,50419.6171875,1672.05029296875,212.088305489,3.64828705788,303.363522798,22.8169059753418,0,31.4828320659,1,10.851654684184,-85.67129,4439882.89925,1,0.00400907748531007,328.266666666667,12.5,147.336111111111,28.5,25.9333333333333,26.7694444444444,0.801395157981,2749.52880859,2312564.61538462,2269470,98662106.503639
"374",370,1.37951065823186,1992.85255875097,6533.69112273129,16.8403225806452,18.9274193548387,18.0688172043011,454.466129032258,78.4483870967742,234.801344086022,2,2012,2393.32275390625,2490.50512695312,209.735485827,5.09794473648,328.735380981,22.8568477630615,1,63.743539214,1,9.65008694187441,-82.8275500000001,4439882.89925,1,0.0128240704491965,619.3,143.2,277.6125,19.2,17.7,18.3416666666667,1.83825944171,2087.45361328,78839830.7692308,57087200,98662106.503639
"375",211,0,1062.08374267632,1668.000434572,17.417,32.703,26.43175,50.635,0,8.57916666666667,8,2006,1646.39013671875,9700.45703125,896.195943205,1.38111567497,2456.16580722,1.26218175888062,2,0,1,17.5726134208934,8.94390000000001,4633383.52832,0,NA,54.225,0,8.75833333333333,33.075,17.175,27.1166666666667,0,1054.96374512,0,0,-57708.7539117459
"376",217,0.940332932210125,1074.55516404315,2773.90723125731,22.7230769230769,29.3788461538462,26.3879807692308,124.440384615385,0,22.2602564102564,7,2007,2417.2900390625,1875.74658203125,7.65413683373,0.183668524027,105.864168618,148.434478759766,0,0.0747213871674,1,15.9855708964105,-16.51331,3914820.39148,0,NA,93.55,0,24.8333333333333,29.45,23.55,26.4541666666667,0.982350581629,1223.20080566,0,0,-57708.7539117459
"377",228,0.329639993949545,2009.76829310905,6590.12739490238,20.5952380952381,23.5761904761905,21.8525793650794,210.07380952381,20.4095238095238,102.778571428571,12,2002,2186.77197265625,2027.33215332031,1346.2811801,4.16364574432,129.215956558,463.422027587891,0,31.511152943,1,0.989055620352135,34.22459,1806175.45424,1,0.0345026004401154,205.8,37.4,104.65,24.4,21.4,22.4083333333333,0.526622296173,2004.18713379,311172.666666667,304273,-57708.7539117459
"378",229,0.343446922525545,2132.36136300238,6627.39878627191,19.7301587301587,22.7539682539683,21.0412698412698,219.411111111111,20.5238095238095,109.396296296296,12,2002,2326.29614257812,2264.21850585938,1446.38751197,4.40207862854,167.93968386,433.746612548828,1,32.5521062896,1,0.906505150927647,34.27615,1806175.45424,1,0.0427789902489757,204.266666666667,40.6666666666667,108.633333333333,23.5333333333333,20.3666666666667,21.5305555555556,0.502283105023,2179.03051758,218505.666666667,211773,-57708.7539117459
"379",231,0.00630998261920909,2122.45063127857,6854.70535714238,19.8444444444444,22.9222222222222,21.1834656084656,192.250793650794,8.83650793650794,91.6970899470899,12,2002,3522.224609375,5629.10791015625,1755.11766582,5.43408918381,313.547985044,231.271911621094,2,41.1108544529,1,1.29526736250799,34.36031,1806175.45424,1,0.013571732046378,167,26.2666666666667,89.8888888888889,23.7666666666667,20.6666666666667,21.7333333333333,0.00249376558603,2306.6262207,912902.333333333,902779,-57708.7539117459
"380",230,0.329365978992,1949.27709960952,6650.57087053476,20.5952380952381,23.5761904761905,21.8525793650794,210.07380952381,20.4095238095238,102.778571428571,12,2002,2214.37353515625,2423.4873046875,1400.69759779,5.04164791107,170.275374376,455.265960693359,0,34.5482564242,1,1.0539459894174,34.24026,1806175.45424,1,0.0292671081398329,205.8,37.4,104.65,24.4,21.4,22.4083333333333,0.526184538653,1931.47558594,490632.333333333,483630,-57708.7539117459
"381",227,0.407638024076273,2155.02044968429,6567.40276227714,20.5952380952381,23.5761904761905,21.8525793650794,210.07380952381,20.4095238095238,102.778571428571,12,2002,2237.107421875,1938.94921875,1356.84051037,3.80348014832,126.083541147,428.476470947266,0,28.3449440656,1,0.896315092987836,34.24509,1806175.45424,1,0.0433277122222319,205.8,37.4,104.65,24.4,21.4,22.4083333333333,0.564134495641,2211.03393555,159044.333333333,157125,-57708.7539117459
"382",226,0.0711478878561182,2063.01102120524,6827.01316034238,18.702380952381,21.6928571428571,19.9944444444444,196.830952380952,9.76666666666667,92.5914682539683,12,2002,3277.16674804688,5227.30810546875,1694.44405408,5.39613866806,304.147034252,287.764251708984,2,40.7569956935,1,1.26938721520627,34.33296,1806175.45424,1,0.014808486992293,169.95,27.85,90.825,22.5,19.5,20.5083333333333,0.141313383209,2215.36938477,1137240,1125870,-57708.7539117459
"383",412,0.5918862504636,1748.55035189931,5406.51476629862,26.1,29.898275862069,28.2008620689655,366.946551724138,6.89137931034483,131.050431034483,4,2010,109717.6796875,3971.82153320312,35.6319767442,0.584418058395,250.477668433,123.241485595703,1,31.7625488779,1,6.85343968211912,81.8149000000001,7250539.60604,1,0.0179209118217495,376.25,0,130.633333333333,30.05,26.3,28.45,0.528465346535,1840.8638916,2287696.36363636,2090920,-57708.7539117459
"384",410,0.773660759736821,2204.08714557621,6522.50267712862,25.9206896551724,29.5310344827586,27.9308429118774,370.486206896552,22.383908045977,145.63591954023,4,2010,73636.9375,3169.06176757812,49.4968371837,0.692496538162,255.57911733,100.19068145752,2,45.770715573,1,6.7760392170495,81.7076,7250539.60604,1,0.0242732895330056,361.566666666667,11.6333333333333,141.658333333333,29.6666666666667,26.1666666666667,28.1805555555556,0.678232135481,2307.10473633,2639367.27272727,2201080,-57708.7539117459
"385",411,2.82101832206842,1862.80531468897,5601.58181236621,25.7229885057471,30.0425287356322,28.0353448275862,413.411494252874,5.3,127.049425287356,4,2010,115597.8984375,23160.4609375,37.7789687673,0.748818516731,146.442196532,127.524772644043,0,29.2351130667,1,8.6776508306608,81.1395999999999,7250539.60604,1,0.0128674021371279,485.2,0,139.258333333333,30.3,25.7666666666667,28.4138888888889,2.90304026294,1712.29321289,880291.363636364,840854,-57708.7539117459
"386",233,0.239505134659,1489.523445638,2681.09567871067,12.12,28.0133333333333,20.619375,43.07,0.00583333333333333,10.6111805555556,3,2011,1935.49145507812,1731.60278320312,727.23313287,1.95942282677,301.279911374,2.47849774360657,0,0.1250758587,1,-28.5168990948369,20.21667,2146028.61371,0,0.00318640467339352,63.925,0,13.6333333333333,27.875,11.075,20.6979166666667,0.401906857352,1547.22412109,18553.8,18553.8,-57708.7539117459
"387",232,0.08537682173147,1726.38213297533,3152.45590006433,12.4483333333333,28.6883333333333,21.3080555555556,55.5833333333333,0,13.7158333333333,3,2011,1789.56140136719,2999.54345703125,872.216914569,0.396364271641,400.988041854,0.576480686664581,0,2.80034290199e-06,1,-26.9002076623976,20.68333,2146028.61371,0,NA,53.375,0,14.8541666666667,28.525,11.175,21.6541666666667,0.0987700335445,1852.90283203,0,0,-57708.7539117459
"388",266,4.70337702498636,2395.30562337286,5935.61153738905,19.9095238095238,34.3916666666667,26.6373015873016,379.421428571429,0.205952380952381,89.7118055555556,12,2002,1695.56457519531,5277.1142578125,297.946407422,0.489562004805,196.547554871,135.133605957031,0,0.532740725464,1,22.2079050417913,76.9702099999999,2011815.85108,0,0.00929928621694983,401.125,0,78.3979166666667,35.175,19.775,27.075,4.20332431388,2601.83959961,12825,12600,-57708.7539117459
"389",263,39.9209673334909,2347.1740373881,6982.0043945319,-1.58,18.0266666666667,8.40626984126984,137.611428571429,16.9609523809524,65.2939682539683,12,2002,2168.48266601562,1627.72680664062,395.524607627,2.3498108387,31.0776753283,757.630737304688,1,27.5248649759,1,48.6918102878094,9.14062,2011815.85108,0,0.0102265800051185,141.02,17.42,85.3416666666667,17.7,-0.38,9.025,34.6228412256,2670.94458008,1007923.33333333,1001000,-57708.7539117459
