"","LTDR_outcome_mean","LTDR_outcome_max","pre_average_NTL","pre_average_LTDR","pre_max_LTDR","pre_min_temp","pre_max_temp","pre_average_temp","pre_max_precip","pre_min_precip","pre_average_precip","post_implementation_time","year","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","treatment","latitude","longitude","total_disbursements","MultiFocal","pred_trt_NDVI"
"342",1.9766812438975e-05,6.68890661621e-05,5.743994181214,1857.557368978,6194.537711589,14.9925,16.5733333333333,15.7679166666667,161.888333333333,18.3008333333333,80.2675,3,"2011",2057.48974609375,4753.67431640625,2569.80659224,12.1824150085,374.387364921,102.997283935547,0,27.1274002172,1,0.487892771637791,-78.2146699999999,2664035.52047,1,1.23046022035778e-06
"339",1.3463811645525e-05,6.8072587890625e-05,0.27855361596004,1495.56641438833,6761.58356119733,23.7933333333333,25.5883333333333,24.6408333333333,526.171666666667,149.753333333333,330.364861111111,3,"2011",2418.29370117188,5728.75439453125,126.924975954,1.79311239719,357.71959883,26.8119564056396,0,90.7095525624,1,1.25270712027467,-78.64442,2664035.52047,1,-1.78271211852901e-05
"338",8.8558450317375e-06,4.3269406127925e-05,0,924.726995849667,4963.95086263067,24.3466666666667,25.8166666666667,25.0388888888889,275.418333333333,81.205,170.1275,3,"2011",1823.447265625,12977.302734375,1058.56291884,8.88165473938,716.429700499,2.98610949516296,1,95.6464352458,1,0.755804294180432,-78.5762,2664035.52047,1,-3.46474654484587e-05
"336",1.971727722165e-05,6.74171130371e-05,6.5320337296455,1850.18273518767,6269.010351562,18.2616666666667,19.74,18.9644444444444,169.023333333333,11.9533333333333,81.9381944444444,3,"2011",2297.8271484375,5671.42724609375,2743.23785737,11.3130540848,423.372817955,124.46272277832,0,27.2936155773,1,0.424662412380024,-78.26548,2664035.52047,1,1.23046022035778e-06
"344",1.874036102295e-05,7.5903193359375e-05,0.34011545023171,1899.642871094,7169.219319661,24.5188888888889,26.1522222222222,25.3062037037037,360.557777777778,96.1355555555556,216.298888888889,3,"2011",2582.44555664062,5538.7998046875,32.6545314703,0.759547173977,389.280949975,22.521577835083,0,73.057713959,1,1.18441673166261,-78.89379,2664035.52047,1,1.27011051704115e-07
"341",1.8034608764625e-05,7.396665649415e-05,0.341753395006785,1771.74844156967,6769.06831054667,24.425,26.3616666666667,25.3794444444444,472.418333333333,98.5283333333333,242.356527777778,3,"2011",3292.09838867188,5663.44384765625,30.6841582519,0.587885797024,279.715210356,39.7199287414551,0,55.4305064213,1,1.41335803479954,-78.85997,2664035.52047,1,1.27011051704115e-07
"343",1.9225837097175e-05,6.633121948245e-05,4.3912666005115,1800.17394205733,6186.41583659,18.2616666666667,19.74,18.9644444444444,169.023333333333,11.9533333333333,81.9381944444444,3,"2011",2117.1669921875,6368.4794921875,2540.44980859,12.2925710678,487.102532171,78.6811676025391,0,36.2723227128,1,0.517022937156369,-78.2630899999999,2664035.52047,1,1.23046022035778e-06
"354",2.65790901692833e-05,6.77961002604333e-05,1.95885422761278,2562.46965680821,6376.41148158429,9.42410714285714,21.13125,16.1829613095238,176.307142857143,2.11875,64.0989583333333,5,"2009",1636.83874511719,1598.82165527344,1102.41667446,3.76009511948,150.64619883,39.7622528076172,0,14.3495721509,1,-28.8981444454279,29.97828,965595.30109,0,5.7825577714515e-06
"352",2.62343790690167e-05,6.63205493164167e-05,0.33103679921645,2540.36283656536,6197.83204868857,11.6428571428571,22.6223214285714,18.0008928571429,174.919642857143,1.47767857142857,60.3049851190476,5,"2009",1871.75036621094,1817.54150390625,985.813203301,6.05702161789,301.319367879,72.6121826171875,0,13.8798618665,1,-28.6183005063634,30.46023,965595.30109,0,-4.54970670733058e-06
"355",1.945201009115e-05,4.45759037272167e-05,0.419437089869833,1801.68526785679,4077.59007045179,5.17857142857143,22.2919642857143,13.6972470238095,78.78125,1.16517857142857,30.0278273809524,5,"2009",2219.7890625,2488.30590820312,1583.71386647,11.3804588318,174.646805456,57.6871566772461,1,0.731432845313,1,30.8628940308237,-8.15597,965595.30109,0,1.48653383104002e-07
"351",2.63016369628833e-05,7.13071582031333e-05,1.39272025097161,2476.37999616393,6588.32067871071,6.90178571428571,18.9544642857143,13.8254464285714,165.8125,1.29642857142857,55.4440476190476,5,"2009",2063.33715820312,1679.62622070312,1309.1691328,4.42493772507,203.868623853,42.2659492492676,1,12.2620280486,1,-28.7556224312474,29.31613,965595.30109,0,5.7825577714515e-06
"349",1.32248225911167e-05,2.988228271485e-05,0.0177731370820456,1315.85816737607,2917.86643763964,2.77946428571429,22.8214285714286,12.3248511904762,71.5669642857143,1.52410714285714,28.3348214285714,5,"2009",2265.51049804688,2944.6181640625,2461.87561509,11.2257070541,254.14239943,41.4780044555664,1,0.329514750888,1,31.6693572437595,-6.32895,965595.30109,0,1.48653383104002e-07
"429",2.25261468505875e-05,7.72690179443375e-05,0.214703509479769,2186.98750187808,7062.41026893038,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,"2007",2674.74072265625,127462.3984375,201.521364846,3.44710206985,254.200122775,147.138671875,0,45.6139192648,1,13.8334150072816,122.76667,7528500.75285,1,9.24680669474087e-06
"424",2.36463110351625e-05,7.83266223144625e-05,0.210499798468356,2346.38552621692,7298.85484900846,24.9673076923077,28.2788461538462,26.774358974359,472.288461538462,35.1096153846154,180.105769230769,7,"2007",2792.45751953125,35163.62890625,195.979823455,3.36378741264,303.674175824,116.811431884766,0,52.2875461893,1,13.9334157206323,122.66667,7528500.75285,1,9.24680669474087e-06
"423",1.5360921478275e-05,6.8895089721675e-05,0.0510974627466794,1650.10290996846,6743.47710712192,23.7807692307692,27.6480769230769,25.7331730769231,473.292307692308,14.1326923076923,172.461858974359,7,"2007",2935.79565429688,22587.583984375,483.470090215,9.51931285858,711.811515481,62.704647064209,1,66.4711192449,1,14.9500931065522,121.46667,7528500.75285,1,9.24680669474087e-06
"431",2.2627302551275e-05,7.6498020629875e-05,0.367991125453894,2254.00983135538,7166.01600060115,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,"2007",3165.60986328125,99905.8125,177.190758906,3.41813087463,175.931979695,186.018630981445,0,52.5847898228,1,13.8167548886577,122.9,7528500.75285,1,9.24680669474087e-06
"430",1.85115631103625e-05,6.5710793457025e-05,0.645639886960125,1931.44107290462,6512.38179837808,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,"2007",3234.0107421875,3454.48779296875,186.896253149,3.24082803726,184.066994468,307.921813964844,0,43.0216430635,1,13.9924561428654,122.97804,7528500.75285,1,9.24680669474087e-06
"425",2.55867703247125e-05,7.92122613525375e-05,8.70489327426625,2509.11206054731,7369.40521709769,24.3051282051282,28.2564102564103,26.284188034188,472.651282051282,10.2923076923077,163.702670940171,7,"2007",2246.4375,5142.71875,188.816824547,3.29055547714,209.479402262,1078.39074707031,1,39.0046073323,1,15.0000934762987,121.06667,7528500.75285,1,9.24680669474087e-06
"422",2.86419842529375e-05,8.0006109008775e-05,4.74294678714937,2763.52040452308,7421.95143479577,23.9884615384615,27.825,25.9726762820513,420.304807692308,12.3201923076923,141.909455128205,7,"2007",2157.40795898438,4037.05517578125,130.80737242,2.13541150093,193.370637786,367.03955078125,1,22.0715387847,1,15.3508460879846,121.04773,7528500.75285,1,9.24680669474087e-06
"419",2.3055707702625e-05,8.0354418945325e-05,7.1837243254125,2287.95794208269,7435.86803260231,24.3051282051282,28.2564102564103,26.284188034188,472.651282051282,10.2923076923077,163.702670940171,7,"2007",2489.01000976562,10431.884765625,357.22492276,6.27698135376,443.138933764,1264.15270996094,1,63.3380092886,1,14.9167628604285,121.18333,7528500.75285,1,9.24680669474087e-06
"418",2.23971459961e-05,7.92406249999875e-05,12.851716673375,2203.59459040692,7270.98929537385,23.7807692307692,27.6480769230769,25.7331730769231,473.292307692308,14.1326923076923,172.461858974359,7,"2007",2532.80346679688,11291.2705078125,374.401730532,6.50379276276,409.240905416,2154.39379882812,1,59.683436069,1,14.7834218785616,121.23333,7528500.75285,1,9.24680669474087e-06
"421",2.27170751953e-05,7.4490933837875e-05,0.716212121211937,2376.11777437654,7312.57596529385,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,"2007",2944.14697265625,18521.392578125,187.206087152,3.32137012482,219.609058927,256.007232666016,0,62.0480124552,1,13.9930261469458,122.87016,7528500.75285,1,9.24680669474087e-06
"427",2.2429699707025e-05,7.61602905273375e-05,20.5595046314812,2171.17835881115,6886.38191105885,24.3051282051282,28.2564102564103,26.284188034188,472.651282051282,10.2923076923077,163.702670940171,7,"2007",2511.25390625,17873.943359375,230.638161962,4.13595914841,199.351657235,3701.63842773438,1,41.1456886323,1,14.8167621236504,121.11667,7528500.75285,1,9.24680669474087e-06
"440",2.23393547712143e-05,6.86295507812286e-05,9.05031107517529,2238.99035644519,6392.37680844889,18.6802469135802,29.3469135802469,25.7777777777778,475.601234567901,1.32962962962963,158.830761316872,6,"2008",1948.44030761719,1932.7841796875,10.2201405152,0.191959232092,68.1893649579,2587.74047851562,0,3.9496766121,1,23.9501731209199,90.6250000000001,2662244.315172,0,-4.98004082026475e-06
"439",2.13962018694143e-05,6.34631229073714e-05,3.82223068138471,1959.51760977259,5551.68518518556,18.412962962963,29.4425925925926,25.6981481481481,455.905555555556,0.768518518518518,146.320061728395,6,"2008",1514.18017578125,2771.9345703125,12.506176442,0.189890354872,85.4515024724,1217.1337890625,0,1.40758163641,1,24.2494263867902,89.91318,11088755.315172,0,-4.98004082026475e-06
"19",1.651525024415e-05,4.5796591186525e-05,0.20607633336615,1618.24097900423,3775.29547526133,21.5058333333333,33.4958333333333,28.1095833333333,197.003333333333,0,42.6838194444444,3,"2011",1747.54748535156,2362.1787109375,427.261238865,0.353729218245,211.529315961,89.9441604614258,0,0.000904797483018,1,13.5500829983563,8.05,4144055.25407,0,5.661032065168e-06
"34",1.634860168455e-05,4.253340148925e-05,0.021824843712195,1636.0369323734,3769.07867838533,21.9177777777778,33.6733333333333,28.3475,174.327777777778,0,37.5213888888889,3,"2011",2227.931640625,2107.73120117188,347.360475944,0.359026014805,128.220024223,98.3289489746094,0,0.00210837159412,1,13.6550837407627,6.69444,4144055.25407,0,5.661032065168e-06
"32",1.6180070190425e-05,4.47112652588e-05,0.27922877844255,1602.08540445983,3784.13332519567,21.5058333333333,33.4958333333333,28.1095833333333,197.003333333333,0,42.6838194444444,3,"2011",1615.18151855469,2350.52563476562,418.767128959,0.290550082922,218.10989899,82.662353515625,0,0.00038679034821,1,13.6200834930227,7.93,4144055.25407,0,5.661032065168e-06
"33",1.53725265503e-05,3.860166625975e-05,0.0009087237479795,1402.15449829163,2993.713785808,21.705,33.8283333333333,28.4374305555556,135.0975,0,28.5010416666667,3,"2011",2176.7578125,2819.04931640625,444.433165001,0.347908318043,270.394037067,30.4732913970947,0,0,1,14.6223106980722,8.11194000000001,4144055.25407,0,5.661032065168e-06
"35",1.49807052612e-05,3.7851627197275e-05,0,1535.58773600287,3385.234879557,22.1158333333333,33.81,28.525625,168.601666666667,0,35.6211111111111,3,"2011",2073.85327148438,3179.53833007812,351.310084728,0.37934499979,208.201453371,70.6809921264648,0,4.18193548338e-06,1,13.9491958334071,6.55501,4144055.25407,0,5.661032065168e-06
"27",1.66282369995e-05,4.6124970703125e-05,0.210112439098015,1643.32055257133,3870.09010416633,21.5058333333333,33.4958333333333,28.1095833333333,197.003333333333,0,42.6838194444444,3,"2011",1673.39819335938,2419.08984375,423.939598011,0.301394879818,220.805781759,95.5212860107422,0,0.000481748033211,1,13.5334128807143,7.91666999999999,4144055.25407,0,5.661032065168e-06
"24",1.6894089965825e-05,4.484843322755e-05,0.3234682592347,1663.15463053383,3885.226521811,21.7216666666667,33.65,28.2545833333333,181.544166666667,0,39.2551388888889,3,"2011",1791.81689453125,2202.23266601562,361.020803146,0.317595988512,112.803325223,97.0774383544922,0,0.00354247870685,1,13.5345228885457,6.87444000000001,4144055.25407,0,5.661032065168e-06
"25",1.5290445251475e-05,4.21762072754e-05,0.032096722465053,1511.24877522733,3530.32001139367,21.82,33.8175,28.4343055555556,179.1075,0,38.5122222222222,3,"2011",1514.64428710938,2558.75537109375,402.746125232,0.302424192429,185.888978603,95.6980972290039,0,7.22655752283e-06,1,13.8445250864228,7.58861,4144055.25407,0,5.661032065168e-06
"23",1.5569777221675e-05,3.976187561035e-05,0.000545087621318,1522.48065795823,3305.629736328,21.8758333333333,33.7866666666667,28.4245833333333,175.206666666667,0,37.3947222222222,3,"2011",2226.96850585938,2009.24060058594,368.92022321,0.363202184439,115.707543364,66.5825500488281,0,0,1,13.8717552805117,6.97416999999999,4144055.25407,0,5.661032065168e-06
"18",1.591023468015e-05,4.320931640625e-05,0.13967259498777,1548.08353678443,3609.032145182,21.6616666666667,33.7133333333333,28.3345833333333,180.636666666667,0,38.6434722222222,3,"2011",2187.82177734375,2342.22216796875,430.645398139,0.335311293602,202.399757478,64.661491394043,0,0.0002218353738,1,13.738694333682,8.13472,4144055.25407,0,5.661032065168e-06
"21",1.630107177735e-05,4.2817499999975e-05,0.57369310710385,1584.36118977903,3623.590405273,21.7216666666667,33.65,28.2545833333333,181.544166666667,0,39.2551388888889,3,"2011",2027.72705078125,1877.25915527344,364.719995858,0.329204261303,84.4848116646,89.7122192382812,0,0.0023982211829,1,13.6757538871986,6.9891,4144055.25407,0,5.661032065168e-06
"51",3.06491044922e-05,8.001250585938e-05,4.21710901582579,3052.50868803862,7837.33810951069,15.7275862068966,27.6922413793103,22.6762212643678,251.761206896552,1.68103448275862,80.5182471264368,4,"2010",1912.76928710938,3703.05786132812,710.805475932,3.40996098518,268.178833526,7.54922866821289,0,70.6683005841,1,-22.0140431228009,-63.67778,7239198.44929,1,1.03242534995717e-05
"47",2.677749414062e-05,7.615630273438e-05,0.0852383584174842,2622.75544686207,7432.55209455897,17.8701149425287,28.3735632183908,23.9770114942529,190.989655172414,2.12298850574713,62.8582375478927,4,"2010",2899.45825195312,4129.1181640625,889.106995885,3.43380355835,572.498231827,1.21059799194336,0,52.1511034783,1,-19.8001323798026,-63.2167,7239198.44929,1,1.03242534995717e-05
"50",2.980994531252e-05,8.113979003906e-05,0.695368091852737,2864.02897275828,7712.62392241345,16.5913793103448,26.0775862068966,22.1760057471264,176.055172413793,5.42155172413793,62.9962643678161,4,"2010",2071.45556640625,5564.44873046875,1521.10977444,8.02669048309,777.76265202,6.10404586791992,0,63.0207195229,1,-19.9489837110416,-64.06197,7239198.44929,1,-1.52843556251771e-06
